country,state,date,demand_gwh,emissions_ktco2,emissions_intensity_gco2_per_kwh
Türkiye,Adana,2018-01-01,1678.72,959.5799999999998,571.61
Türkiye,Adana,2018-02-01,1583.08,896.35,566.21
Türkiye,Adana,2018-03-01,1836.7199999999998,963.31,524.47
Türkiye,Adana,2018-04-01,1659.86,858.3100000000001,517.1
Türkiye,Adana,2018-05-01,1596.1299999999997,920.65,576.8
Türkiye,Adana,2018-06-01,1466.37,847.03,577.64
Türkiye,Adana,2018-07-01,1506.46,999.6499999999999,663.58
Türkiye,Adana,2018-08-01,1553.38,1041.88,670.72
Türkiye,Adana,2018-09-01,949.0100000000001,641.27,675.73
Türkiye,Adana,2018-10-01,1098.09,728.2,663.15
Türkiye,Adana,2018-11-01,1431.2300000000002,1009.9300000000002,705.64
Türkiye,Adana,2018-12-01,1861.16,1028.7,552.72
Türkiye,Adana,2019-01-01,1897.5900000000001,703.3900000000001,370.68
Türkiye,Adana,2019-02-01,1969.03,875.9000000000001,444.84
Türkiye,Adana,2019-03-01,1576.8000000000002,548.53,347.88
Türkiye,Adana,2019-04-01,1522.37,403.72,265.19
Türkiye,Adana,2019-05-01,1055.5800000000002,265.57,251.59
Türkiye,Adana,2019-06-01,1008.34,418.54,415.08
Türkiye,Adana,2019-07-01,1242.8000000000002,708.4200000000001,570.02
Türkiye,Adana,2019-08-01,1477.1200000000001,960.13,650
Türkiye,Adana,2019-09-01,1386.92,916.5600000000002,660.86
Türkiye,Adana,2019-10-01,1462.6000000000001,968.28,662.03
Türkiye,Adana,2019-11-01,1390.7800000000002,965.56,694.26
Türkiye,Adana,2019-12-01,1648.94,1050.49,637.07
Türkiye,Adana,2020-01-01,1745.8900000000003,1060.7900000000002,607.59
Türkiye,Adana,2020-02-01,2057.63,1006.2499999999999,489.03
Türkiye,Adana,2020-03-01,2111.28,854.02,404.5
Türkiye,Adana,2020-04-01,1757.16,589.2099999999999,335.32
Türkiye,Adana,2020-05-01,1591.3,667.09,419.21
Türkiye,Adana,2020-06-01,1591.47,924.0699999999999,580.64
Türkiye,Adana,2020-07-01,1669.52,1060.69,635.33
Türkiye,Adana,2020-08-01,1532.3800000000003,1012.1100000000001,660.48
Türkiye,Adana,2020-09-01,1465.73,978.02,667.26
Türkiye,Adana,2020-10-01,956.91,593.41,620.13
Türkiye,Adana,2020-11-01,1253.84,875.8900000000001,698.57
Türkiye,Adana,2020-12-01,1266.0500000000002,865.7499999999999,683.82
Türkiye,Adana,2021-01-01,1310.72,794.14,605.88
Türkiye,Adana,2021-02-01,1460.6299999999999,899.79,616.03
Türkiye,Adana,2021-03-01,1731.87,996.8599999999999,575.6
Türkiye,Adana,2021-04-01,1492,750.7300000000001,503.17
Türkiye,Adana,2021-05-01,1129.8799999999999,613.1,542.62
Türkiye,Adana,2021-06-01,1409.7800000000002,879.25,623.68
Türkiye,Adana,2021-07-01,1358.68,887.5799999999999,653.27
Türkiye,Adana,2021-08-01,1268.8300000000004,855.2900000000001,674.08
Türkiye,Adana,2021-09-01,1134.51,761.66,671.36
Türkiye,Adana,2021-10-01,782.8600000000001,492.8,629.49
Türkiye,Adana,2021-11-01,1183.0099999999998,822.3399999999999,695.13
Türkiye,Adana,2021-12-01,1337.31,936.2099999999999,700.07
Türkiye,Adana,2022-01-01,1627.37,992.1799999999998,609.68
Türkiye,Adana,2022-02-01,1763.9099999999999,952.03,539.73
Türkiye,Adana,2022-03-01,1776.08,628.29,353.75
Türkiye,Adana,2022-04-01,1212.11,431.57000000000005,356.05
Türkiye,Adana,2022-05-01,1050.27,457.2299999999999,435.35
Türkiye,Adana,2022-06-01,1590.07,954.1299999999999,600.06
Türkiye,Adana,2022-07-01,1649.54,1040.02,630.49
Türkiye,Adana,2022-08-01,1892.8700000000003,1342.2799999999997,709.12
Türkiye,Adana,2022-09-01,1952.1200000000003,1404.51,719.48
Türkiye,Adana,2022-10-01,2074.5,1524.8999999999996,735.07
Türkiye,Adana,2022-11-01,2261.23,1716.8199999999997,759.24
Türkiye,Adana,2022-12-01,2289.09,1701.2799999999997,743.21
Türkiye,Adıyaman,2018-01-01,58.65,1.51,25.75
Türkiye,Adıyaman,2018-02-01,67.31,1.76,26.15
Türkiye,Adıyaman,2018-03-01,101.39000000000001,2.7,26.63
Türkiye,Adıyaman,2018-04-01,68.64,1.97,28.7
Türkiye,Adıyaman,2018-05-01,71.05,2.04,28.71
Türkiye,Adıyaman,2018-06-01,46.459999999999994,1.49,32.07
Türkiye,Adıyaman,2018-07-01,39.57,1.35,34.12
Türkiye,Adıyaman,2018-08-01,34.690000000000005,1.2000000000000002,34.59
Türkiye,Adıyaman,2018-09-01,28.82,1.01,35.05
Türkiye,Adıyaman,2018-10-01,35.55,1.07,30.1
Türkiye,Adıyaman,2018-11-01,33.4,0.9700000000000001,29.04
Türkiye,Adıyaman,2018-12-01,113.68,2.8099999999999996,24.72
Türkiye,Adıyaman,2019-01-01,126.02000000000001,3.1100000000000003,24.68
Türkiye,Adıyaman,2019-02-01,115.33999999999999,2.96,25.66
Türkiye,Adıyaman,2019-03-01,134.46,3.45,25.66
Türkiye,Adıyaman,2019-04-01,137.19,3.5700000000000003,26.02
Türkiye,Adıyaman,2019-05-01,139.33,3.77,27.06
Türkiye,Adıyaman,2019-06-01,96.28,2.74,28.46
Türkiye,Adıyaman,2019-07-01,76.80000000000001,2.26,29.43
Türkiye,Adıyaman,2019-08-01,59.220000000000006,1.83,30.9
Türkiye,Adıyaman,2019-09-01,44.480000000000004,1.4700000000000002,33.05
Türkiye,Adıyaman,2019-10-01,38.13,1.24,32.52
Türkiye,Adıyaman,2019-11-01,36.620000000000005,1.16,31.68
Türkiye,Adıyaman,2019-12-01,58.919999999999995,1.53,25.97
Türkiye,Adıyaman,2020-01-01,89.32000000000001,2.31,25.86
Türkiye,Adıyaman,2020-02-01,108.08999999999999,2.77,25.63
Türkiye,Adıyaman,2020-03-01,149.98999999999998,3.9199999999999995,26.14
Türkiye,Adıyaman,2020-04-01,151.83999999999997,4.0600000000000005,26.74
Türkiye,Adıyaman,2020-05-01,120.72000000000001,3.34,27.67
Türkiye,Adıyaman,2020-06-01,79.59,2.39,30.03
Türkiye,Adıyaman,2020-07-01,61.41000000000001,1.9400000000000002,31.59
Türkiye,Adıyaman,2020-08-01,52.91,1.7200000000000002,32.51
Türkiye,Adıyaman,2020-09-01,37.720000000000006,1.34,35.52
Türkiye,Adıyaman,2020-10-01,36.92,1.3,35.21
Türkiye,Adıyaman,2020-11-01,43.2,1.32,30.56
Türkiye,Adıyaman,2020-12-01,52.2,1.52,29.12
Türkiye,Adıyaman,2021-01-01,67.2,1.8599999999999999,27.68
Türkiye,Adıyaman,2021-02-01,97.22,2.68,27.57
Türkiye,Adıyaman,2021-03-01,104.07,2.9,27.87
Türkiye,Adıyaman,2021-04-01,106.4,3.03,28.48
Türkiye,Adıyaman,2021-05-01,78.11,2.47,31.62
Türkiye,Adıyaman,2021-06-01,57.92,1.98,34.19
Türkiye,Adıyaman,2021-07-01,52.33,1.81,34.59
Türkiye,Adıyaman,2021-08-01,44.480000000000004,1.6800000000000002,37.77
Türkiye,Adıyaman,2021-09-01,42.620000000000005,1.6099999999999999,37.78
Türkiye,Adıyaman,2021-10-01,40.989999999999995,1.5899999999999999,38.79
Türkiye,Adıyaman,2021-11-01,29.85,1.07,35.85
Türkiye,Adıyaman,2021-12-01,39.23,1.2499999999999998,31.86
Türkiye,Adıyaman,2022-01-01,50.66,1.41,27.83
Türkiye,Adıyaman,2022-02-01,88.08,2.4699999999999998,28.04
Türkiye,Adıyaman,2022-03-01,143.39,3.9,27.2
Türkiye,Adıyaman,2022-04-01,129.3,3.75,29
Türkiye,Adıyaman,2022-05-01,100.09999999999998,3.0800000000000005,30.77
Türkiye,Adıyaman,2022-06-01,71.1,2.44,34.32
Türkiye,Adıyaman,2022-07-01,60.260000000000005,2.2199999999999998,36.84
Türkiye,Adıyaman,2022-08-01,44.37,1.84,41.47
Türkiye,Adıyaman,2022-09-01,42.81,1.69,39.48
Türkiye,Adıyaman,2022-10-01,35.51,1.4100000000000001,39.71
Türkiye,Adıyaman,2022-11-01,40.38,1.36,33.68
Türkiye,Adıyaman,2022-12-01,41.36,1.41,34.09
Türkiye,Afyonkarahisar,2018-01-01,79.63,3.5700000000000003,44.83
Türkiye,Afyonkarahisar,2018-02-01,80.27,3.49,43.48
Türkiye,Afyonkarahisar,2018-03-01,103.67,3.96,38.2
Türkiye,Afyonkarahisar,2018-04-01,84.15,3.7700000000000005,44.8
Türkiye,Afyonkarahisar,2018-05-01,67.15,4.31,64.18
Türkiye,Afyonkarahisar,2018-06-01,69.78,4.3,61.62
Türkiye,Afyonkarahisar,2018-07-01,87.07000000000001,4.669999999999999,53.64
Türkiye,Afyonkarahisar,2018-08-01,87.14,4.699999999999999,53.94
Türkiye,Afyonkarahisar,2018-09-01,89.87,4.359999999999999,48.51
Türkiye,Afyonkarahisar,2018-10-01,74.39,3.62,48.66
Türkiye,Afyonkarahisar,2018-11-01,93.94,4.04,43.01
Türkiye,Afyonkarahisar,2018-12-01,81.21,3.44,42.36
Türkiye,Afyonkarahisar,2019-01-01,93.94,3.88,41.3
Türkiye,Afyonkarahisar,2019-02-01,84.38999999999999,4.15,49.18
Türkiye,Afyonkarahisar,2019-03-01,113.55,5.25,46.24
Türkiye,Afyonkarahisar,2019-04-01,98.42,4.869999999999999,49.48
Türkiye,Afyonkarahisar,2019-05-01,95.72,4.84,50.56
Türkiye,Afyonkarahisar,2019-06-01,93.81,4.720000000000001,50.31
Türkiye,Afyonkarahisar,2019-07-01,106.68,4.590000000000001,43.03
Türkiye,Afyonkarahisar,2019-08-01,133.36,5.539999999999999,41.54
Türkiye,Afyonkarahisar,2019-09-01,89.66999999999999,4.97,55.43
Türkiye,Afyonkarahisar,2019-10-01,87.95,4.789999999999999,54.46
Türkiye,Afyonkarahisar,2019-11-01,74.88,4.25,56.76
Türkiye,Afyonkarahisar,2019-12-01,89.45,4.279999999999999,47.85
Türkiye,Afyonkarahisar,2020-01-01,143.72,8.21,57.12
Türkiye,Afyonkarahisar,2020-02-01,129.55,6.479999999999999,50.02
Türkiye,Afyonkarahisar,2020-03-01,151.09,9.959999999999999,65.92
Türkiye,Afyonkarahisar,2020-04-01,128.04,9.58,74.82
Türkiye,Afyonkarahisar,2020-05-01,122.42,8.91,72.78
Türkiye,Afyonkarahisar,2020-06-01,110.46000000000001,8.24,74.6
Türkiye,Afyonkarahisar,2020-07-01,145.28,9.63,66.29
Türkiye,Afyonkarahisar,2020-08-01,133.72,8.85,66.18
Türkiye,Afyonkarahisar,2020-09-01,128.84,9.080000000000002,70.48
Türkiye,Afyonkarahisar,2020-10-01,112.45,9.12,81.1
Türkiye,Afyonkarahisar,2020-11-01,138.44,9.32,67.32
Türkiye,Afyonkarahisar,2020-12-01,128.43,9.6,74.75
Türkiye,Afyonkarahisar,2021-01-01,143.14,9.9,69.16
Türkiye,Afyonkarahisar,2021-02-01,150.62,9.950000000000001,66.06
Türkiye,Afyonkarahisar,2021-03-01,158.96,8.85,55.67
Türkiye,Afyonkarahisar,2021-04-01,163.04,9.38,57.53
Türkiye,Afyonkarahisar,2021-05-01,164.95999999999998,10.32,62.56
Türkiye,Afyonkarahisar,2021-06-01,117.91,8.84,74.97
Türkiye,Afyonkarahisar,2021-07-01,173.73000000000002,10.36,59.63
Türkiye,Afyonkarahisar,2021-08-01,156.95999999999998,8.909999999999998,56.77
Türkiye,Afyonkarahisar,2021-09-01,136.95999999999998,9.83,71.77
Türkiye,Afyonkarahisar,2021-10-01,133.3,11.790000000000001,88.45
Türkiye,Afyonkarahisar,2021-11-01,159.68,16.64,104.21
Türkiye,Afyonkarahisar,2021-12-01,161.49,16.31,101
Türkiye,Afyonkarahisar,2022-01-01,161.15,10.12,62.8
Türkiye,Afyonkarahisar,2022-02-01,133.05,9.18,69
Türkiye,Afyonkarahisar,2022-03-01,167.12,10.3,61.63
Türkiye,Afyonkarahisar,2022-04-01,156.99,10.61,67.58
Türkiye,Afyonkarahisar,2022-05-01,149.07,12.280000000000001,82.38
Türkiye,Afyonkarahisar,2022-06-01,157.07,12.430000000000001,79.14
Türkiye,Afyonkarahisar,2022-07-01,205.34,13.13,63.94
Türkiye,Afyonkarahisar,2022-08-01,129.55,11.420000000000002,88.15
Türkiye,Afyonkarahisar,2022-09-01,127.38,10.170000000000002,79.84
Türkiye,Afyonkarahisar,2022-10-01,140.68,11.330000000000002,80.54
Türkiye,Afyonkarahisar,2022-11-01,137.35,11.040000000000001,80.38
Türkiye,Afyonkarahisar,2022-12-01,115.62,10.940000000000001,94.62
Türkiye,Ağrı,2018-01-01,0,0,NA
Türkiye,Ağrı,2018-02-01,0,0,NA
Türkiye,Ağrı,2018-03-01,0,0,NA
Türkiye,Ağrı,2018-04-01,0,0,NA
Türkiye,Ağrı,2018-05-01,0,0,NA
Türkiye,Ağrı,2018-06-01,0,0,NA
Türkiye,Ağrı,2018-07-01,0,0,NA
Türkiye,Ağrı,2018-08-01,0,0,NA
Türkiye,Ağrı,2018-09-01,0,0,NA
Türkiye,Ağrı,2018-10-01,0,0,NA
Türkiye,Ağrı,2018-11-01,0,0,NA
Türkiye,Ağrı,2018-12-01,0,0,NA
Türkiye,Ağrı,2019-01-01,0,0,NA
Türkiye,Ağrı,2019-02-01,0,0,NA
Türkiye,Ağrı,2019-03-01,0,0,NA
Türkiye,Ağrı,2019-04-01,0.08,0,0
Türkiye,Ağrı,2019-05-01,0.24,0.01,41.67
Türkiye,Ağrı,2019-06-01,0.24,0.01,41.67
Türkiye,Ağrı,2019-07-01,0.38,0.02,52.63
Türkiye,Ağrı,2019-08-01,0.47,0.02,42.55
Türkiye,Ağrı,2019-09-01,0.47,0.02,42.55
Türkiye,Ağrı,2019-10-01,0.45,0.02,44.44
Türkiye,Ağrı,2019-11-01,0.49,0.02,40.82
Türkiye,Ağrı,2019-12-01,0.32,0.02,62.5
Türkiye,Ağrı,2020-01-01,0.53,0.03,56.6
Türkiye,Ağrı,2020-02-01,1,0.05,50
Türkiye,Ağrı,2020-03-01,1.98,0.1,50.51
Türkiye,Ağrı,2020-04-01,2.01,0.1,49.75
Türkiye,Ağrı,2020-05-01,2.88,0.14,48.61
Türkiye,Ağrı,2020-06-01,2.99,0.14,46.82
Türkiye,Ağrı,2020-07-01,3.16,0.15,47.47
Türkiye,Ağrı,2020-08-01,3.38,0.16,47.34
Türkiye,Ağrı,2020-09-01,3.04,0.15,49.34
Türkiye,Ağrı,2020-10-01,2.82,0.14,49.65
Türkiye,Ağrı,2020-11-01,1.86,0.09,48.39
Türkiye,Ağrı,2020-12-01,0.91,0.04,43.96
Türkiye,Ağrı,2021-01-01,1.04,0.060000000000000005,57.69
Türkiye,Ağrı,2021-02-01,1.77,0.09,50.85
Türkiye,Ağrı,2021-03-01,2.1999999999999997,0.11,50
Türkiye,Ağrı,2021-04-01,2.84,0.14,49.3
Türkiye,Ağrı,2021-05-01,3.63,0.17,46.83
Türkiye,Ağrı,2021-06-01,3.71,0.18,48.52
Türkiye,Ağrı,2021-07-01,3.7,0.19,51.35
Türkiye,Ağrı,2021-08-01,3.4899999999999998,0.19,54.44
Türkiye,Ağrı,2021-09-01,3.61,0.18,49.86
Türkiye,Ağrı,2021-10-01,3.6599999999999997,0.18,49.18
Türkiye,Ağrı,2021-11-01,2.4,0.13,54.17
Türkiye,Ağrı,2021-12-01,1.69,0.09,53.25
Türkiye,Ağrı,2022-01-01,1.07,0.060000000000000005,56.07
Türkiye,Ağrı,2022-02-01,2.21,0.1,45.25
Türkiye,Ağrı,2022-03-01,2.33,0.12000000000000001,51.5
Türkiye,Ağrı,2022-04-01,3.4099999999999997,0.16,46.92
Türkiye,Ağrı,2022-05-01,3.68,0.2,54.35
Türkiye,Ağrı,2022-06-01,5.23,0.26,49.71
Türkiye,Ağrı,2022-07-01,8.52,0.31,36.38
Türkiye,Ağrı,2022-08-01,9.2,0.29000000000000004,31.52
Türkiye,Ağrı,2022-09-01,6.74,0.25,37.09
Türkiye,Ağrı,2022-10-01,6.17,0.22,35.66
Türkiye,Ağrı,2022-11-01,6.88,0.19,27.62
Türkiye,Ağrı,2022-12-01,4.3100000000000005,0.15,34.8
Türkiye,Aksaray,2018-01-01,5.79,0.37,63.9
Türkiye,Aksaray,2018-02-01,10.370000000000001,0.62,59.79
Türkiye,Aksaray,2018-03-01,12.28,0.7000000000000001,57
Türkiye,Aksaray,2018-04-01,16.35,0.86,52.6
Türkiye,Aksaray,2018-05-01,15.19,0.7899999999999999,52.01
Türkiye,Aksaray,2018-06-01,16.970000000000002,0.8500000000000001,50.09
Türkiye,Aksaray,2018-07-01,18.35,0.91,49.59
Türkiye,Aksaray,2018-08-01,17.99,0.9,50.03
Türkiye,Aksaray,2018-09-01,15.920000000000002,0.8,50.25
Türkiye,Aksaray,2018-10-01,12.860000000000001,0.66,51.32
Türkiye,Aksaray,2018-11-01,10.21,0.62,60.72
Türkiye,Aksaray,2018-12-01,5.760000000000001,0.4,69.44
Türkiye,Aksaray,2019-01-01,8.59,0.63,73.34
Türkiye,Aksaray,2019-02-01,11.4,0.71,62.28
Türkiye,Aksaray,2019-03-01,15.92,0.98,61.56
Türkiye,Aksaray,2019-04-01,16.240000000000002,1.3199999999999998,81.28
Türkiye,Aksaray,2019-05-01,21.27,1.79,84.16
Türkiye,Aksaray,2019-06-01,21.32,1.7999999999999998,84.43
Türkiye,Aksaray,2019-07-01,23.64,1.96,82.91
Türkiye,Aksaray,2019-08-01,22.39,1.8900000000000001,84.41
Türkiye,Aksaray,2019-09-01,20.72,1.83,88.32
Türkiye,Aksaray,2019-10-01,19.740000000000002,1.96,99.29
Türkiye,Aksaray,2019-11-01,15.38,1.66,107.93
Türkiye,Aksaray,2019-12-01,11.120000000000001,1.48,133.09
Türkiye,Aksaray,2020-01-01,11.79,1.35,114.5
Türkiye,Aksaray,2020-02-01,11.74,1.08,91.99
Türkiye,Aksaray,2020-03-01,16.71,1.53,91.56
Türkiye,Aksaray,2020-04-01,20.599999999999998,1.87,90.78
Türkiye,Aksaray,2020-05-01,23.52,1.98,84.18
Türkiye,Aksaray,2020-06-01,23.83,1.98,83.09
Türkiye,Aksaray,2020-07-01,24.38,1.87,76.7
Türkiye,Aksaray,2020-08-01,24.389999999999997,1.95,79.95
Türkiye,Aksaray,2020-09-01,21.83,1.8399999999999999,84.29
Türkiye,Aksaray,2020-10-01,20.69,1.96,94.73
Türkiye,Aksaray,2020-11-01,16.08,1.67,103.86
Türkiye,Aksaray,2020-12-01,14.16,1.6099999999999999,113.7
Türkiye,Aksaray,2021-01-01,13.07,1.5,114.77
Türkiye,Aksaray,2021-02-01,17.099999999999998,1.52,88.89
Türkiye,Aksaray,2021-03-01,18.060000000000002,1.67,92.47
Türkiye,Aksaray,2021-04-01,18.17,1.62,89.16
Türkiye,Aksaray,2021-05-01,22.990000000000002,1.77,76.99
Türkiye,Aksaray,2021-06-01,23.05,1.81,78.52
Türkiye,Aksaray,2021-07-01,24.26,1.88,77.49
Türkiye,Aksaray,2021-08-01,22.46,1.77,78.81
Türkiye,Aksaray,2021-09-01,19.979999999999997,1.55,77.58
Türkiye,Aksaray,2021-10-01,20.369999999999997,1.63,80.02
Türkiye,Aksaray,2021-11-01,18.799999999999997,1.63,86.7
Türkiye,Aksaray,2021-12-01,13.02,1.52,116.74
Türkiye,Aksaray,2022-01-01,10.32,1.23,119.19
Türkiye,Aksaray,2022-02-01,14.17,1.32,93.15
Türkiye,Aksaray,2022-03-01,18.61,1.8199999999999998,97.8
Türkiye,Aksaray,2022-04-01,24.6,2.38,96.75
Türkiye,Aksaray,2022-05-01,26.479999999999997,2.41,91.01
Türkiye,Aksaray,2022-06-01,27.33,2.55,93.3
Türkiye,Aksaray,2022-07-01,30.89,2.66,86.11
Türkiye,Aksaray,2022-08-01,25.21,2.1399999999999997,84.89
Türkiye,Aksaray,2022-09-01,24.900000000000002,2.13,85.54
Türkiye,Aksaray,2022-10-01,25.35,2.23,87.97
Türkiye,Aksaray,2022-11-01,18.439999999999998,2.25,122.02
Türkiye,Aksaray,2022-12-01,14.29,1.8399999999999999,128.76
Türkiye,Amasya,2018-01-01,48.44,1.6800000000000002,34.68
Türkiye,Amasya,2018-02-01,47.510000000000005,1.6800000000000002,35.36
Türkiye,Amasya,2018-03-01,73.66,2.3800000000000003,32.31
Türkiye,Amasya,2018-04-01,45.599999999999994,1.83,40.13
Türkiye,Amasya,2018-05-01,48.45,1.94,40.04
Türkiye,Amasya,2018-06-01,47.55,1.87,39.33
Türkiye,Amasya,2018-07-01,60.75,1.97,32.43
Türkiye,Amasya,2018-08-01,75.24000000000001,2.71,36.02
Türkiye,Amasya,2018-09-01,55.959999999999994,2.55,45.57
Türkiye,Amasya,2018-10-01,40.730000000000004,2.46,60.4
Türkiye,Amasya,2018-11-01,45.05,2.4,53.27
Türkiye,Amasya,2018-12-01,55.739999999999995,2.6799999999999997,48.08
Türkiye,Amasya,2019-01-01,95.24000000000001,3.4899999999999998,36.64
Türkiye,Amasya,2019-02-01,60.13,2.81,46.73
Türkiye,Amasya,2019-03-01,77.62,3.12,40.2
Türkiye,Amasya,2019-04-01,65.6,3.1999999999999997,48.78
Türkiye,Amasya,2019-05-01,72.1,3.6300000000000003,50.35
Türkiye,Amasya,2019-06-01,66.39,3.1900000000000004,48.05
Türkiye,Amasya,2019-07-01,82.55,3.2299999999999995,39.13
Türkiye,Amasya,2019-08-01,89.43,3.4599999999999995,38.69
Türkiye,Amasya,2019-09-01,71.53999999999999,3.4,47.53
Türkiye,Amasya,2019-10-01,54,2.66,49.26
Türkiye,Amasya,2019-11-01,56.91,3.21,56.4
Türkiye,Amasya,2019-12-01,71.72,2.89,40.3
Türkiye,Amasya,2020-01-01,57.26,2.66,46.45
Türkiye,Amasya,2020-02-01,75.03999999999999,3.4,45.31
Türkiye,Amasya,2020-03-01,80.85,3.81,47.12
Türkiye,Amasya,2020-04-01,83.88,3.79,45.18
Türkiye,Amasya,2020-05-01,74.07,4.07,54.95
Türkiye,Amasya,2020-06-01,63.92999999999999,3.65,57.09
Türkiye,Amasya,2020-07-01,81.14,3.94,48.56
Türkiye,Amasya,2020-08-01,76.58,3.51,45.83
Türkiye,Amasya,2020-09-01,65.65,2.7600000000000002,42.04
Türkiye,Amasya,2020-10-01,49.85,2.7,54.16
Türkiye,Amasya,2020-11-01,55.64,3.1,55.72
Türkiye,Amasya,2020-12-01,45.19,3.2600000000000002,72.14
Türkiye,Amasya,2021-01-01,62.91,2.8099999999999996,44.67
Türkiye,Amasya,2021-02-01,44.120000000000005,2.48,56.21
Türkiye,Amasya,2021-03-01,52.81,3.47,65.71
Türkiye,Amasya,2021-04-01,69.27,4.07,58.76
Türkiye,Amasya,2021-05-01,49.550000000000004,3.4200000000000004,69.02
Türkiye,Amasya,2021-06-01,53.300000000000004,2.9699999999999998,55.72
Türkiye,Amasya,2021-07-01,66.39,3.38,50.91
Türkiye,Amasya,2021-08-01,64.5,3.64,56.43
Türkiye,Amasya,2021-09-01,62.51,3.3000000000000003,52.79
Türkiye,Amasya,2021-10-01,42.91,3.0100000000000007,70.15
Türkiye,Amasya,2021-11-01,48.92,2.32,47.42
Türkiye,Amasya,2021-12-01,62.47,2.05,32.82
Türkiye,Amasya,2022-01-01,66.95,3.42,51.08
Türkiye,Amasya,2022-02-01,80.56,2.88,35.75
Türkiye,Amasya,2022-03-01,102.26000000000002,4.6899999999999995,45.86
Türkiye,Amasya,2022-04-01,106.99000000000001,4.47,41.78
Türkiye,Amasya,2022-05-01,72.55,3.1900000000000004,43.97
Türkiye,Amasya,2022-06-01,77.4,3.78,48.84
Türkiye,Amasya,2022-07-01,89.25999999999999,3.6799999999999997,41.23
Türkiye,Amasya,2022-08-01,71.06,3.4299999999999997,48.27
Türkiye,Amasya,2022-09-01,60.09,2.84,47.26
Türkiye,Amasya,2022-10-01,62.64,2.87,45.82
Türkiye,Amasya,2022-11-01,48.89,2.6,53.18
Türkiye,Amasya,2022-12-01,54.09,2.8000000000000003,51.77
Türkiye,Ankara,2018-01-01,1013.41,567.14,559.64
Türkiye,Ankara,2018-02-01,879.9100000000001,516.3700000000001,586.84
Türkiye,Ankara,2018-03-01,1038.7,578.91,557.34
Türkiye,Ankara,2018-04-01,791.6,464.05000000000007,586.22
Türkiye,Ankara,2018-05-01,880.05,521.1,592.13
Türkiye,Ankara,2018-06-01,1105.2700000000002,618.85,559.91
Türkiye,Ankara,2018-07-01,1151.35,623.05,541.15
Türkiye,Ankara,2018-08-01,1148.14,602.25,524.54
Türkiye,Ankara,2018-09-01,1120.88,622.7,555.55
Türkiye,Ankara,2018-10-01,926.48,555.74,599.84
Türkiye,Ankara,2018-11-01,796.43,487.38,611.96
Türkiye,Ankara,2018-12-01,1076.19,620.5400000000001,576.61
Türkiye,Ankara,2019-01-01,1159.51,646.0899999999999,557.21
Türkiye,Ankara,2019-02-01,846.98,455.6599999999999,537.98
Türkiye,Ankara,2019-03-01,1015.05,555.3399999999999,547.11
Türkiye,Ankara,2019-04-01,651.86,389.32000000000005,597.24
Türkiye,Ankara,2019-05-01,770.9999999999999,445.98999999999995,578.46
Türkiye,Ankara,2019-06-01,717.55,423.33,589.97
Türkiye,Ankara,2019-07-01,948.5999999999999,514.2199999999999,542.08
Türkiye,Ankara,2019-08-01,875.8899999999999,500.76,571.72
Türkiye,Ankara,2019-09-01,873.01,495.18,567.21
Türkiye,Ankara,2019-10-01,696.5899999999999,422.38,606.35
Türkiye,Ankara,2019-11-01,585.9699999999999,362.73,619.02
Türkiye,Ankara,2019-12-01,546.36,348.65,638.13
Türkiye,Ankara,2020-01-01,712.98,426.69,598.46
Türkiye,Ankara,2020-02-01,677.78,393.41999999999996,580.45
Türkiye,Ankara,2020-03-01,729.21,417.28999999999996,572.25
Türkiye,Ankara,2020-04-01,487.15999999999997,247.45999999999998,507.96
Türkiye,Ankara,2020-05-01,654.5400000000001,376.6,575.37
Türkiye,Ankara,2020-06-01,709.7599999999999,397.12,559.51
Türkiye,Ankara,2020-07-01,581.11,274.15999999999997,471.79
Türkiye,Ankara,2020-08-01,404.18000000000006,155.92999999999998,385.79
Türkiye,Ankara,2020-09-01,489.62,237.94999999999996,485.99
Türkiye,Ankara,2020-10-01,471.62,247.52,524.83
Türkiye,Ankara,2020-11-01,518.8900000000001,286.92,552.95
Türkiye,Ankara,2020-12-01,456.39,232.03999999999996,508.42
Türkiye,Ankara,2021-01-01,498.25,262.05,525.94
Türkiye,Ankara,2021-02-01,471.94,233.76999999999998,495.34
Türkiye,Ankara,2021-03-01,498.65000000000003,224.37000000000003,449.95
Türkiye,Ankara,2021-04-01,504.96999999999997,229.81,455.1
Türkiye,Ankara,2021-05-01,543.9100000000001,262.41,482.45
Türkiye,Ankara,2021-06-01,949.09,455.84000000000003,480.29
Türkiye,Ankara,2021-07-01,1051.06,476.27,453.13
Türkiye,Ankara,2021-08-01,1072.28,519.66,484.63
Türkiye,Ankara,2021-09-01,840.39,428.07,509.37
Türkiye,Ankara,2021-10-01,837.7800000000001,413.33000000000004,493.36
Türkiye,Ankara,2021-11-01,913.54,470.05,514.54
Türkiye,Ankara,2021-12-01,855.27,428.07,500.51
Türkiye,Ankara,2022-01-01,782.11,404.69,517.43
Türkiye,Ankara,2022-02-01,738.2,381.01,516.13
Türkiye,Ankara,2022-03-01,886.9900000000001,433.43000000000006,488.65
Türkiye,Ankara,2022-04-01,647.1000000000001,312.38,482.74
Türkiye,Ankara,2022-05-01,672.94,323.34000000000003,480.49
Türkiye,Ankara,2022-06-01,724.81,334.68,461.75
Türkiye,Ankara,2022-07-01,687.0699999999999,313.9699999999999,456.97
