country_or_region,country_code,date,demand_twh,emissions_intensity_gco2_per_kwh,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,world_demand_rank,region_demand_rank,oecd_demand_rank,eu_demand_rank,latest_year,coal_deadline,clean_deadline
Ireland,IRL,2011-10-01,2.19,454.955,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2011-11-01,2.27,432.9,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2011-12-01,2.43,409.639,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-01-01,2.9,480.132,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-02-01,2.58,511.538,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-03-01,2.52,520.492,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-04-01,2.44,521.008,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-05-01,2.34,528.384,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-06-01,2.18,523.585,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-07-01,2.2,542.056,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-08-01,2.29,497.738,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-09-01,2.29,511.312,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-10-01,2.49,526.531,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-11-01,2.65,513.208,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2012-12-01,2.81,501.818,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-01-01,2.44,452.174,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-02-01,2.22,461.905,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-03-01,2.41,472.803,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-04-01,2.18,454.976,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-05-01,2.11,429.379,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-06-01,1.94,502.924,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-07-01,2.05,561.111,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-08-01,2.01,497.143,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-09-01,2.02,486.486,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-10-01,2.25,442.786,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-11-01,2.27,470.588,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2013-12-01,2.39,400.901,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-01-01,2.46,403.67,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-02-01,2.24,380.0,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-03-01,2.36,446.512,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-04-01,2.1,487.047,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-05-01,2.12,465.969,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-06-01,1.98,502.762,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-07-01,2.04,502.646,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-08-01,2.07,452.632,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-09-01,2.08,523.316,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-10-01,2.22,427.184,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-11-01,2.29,460.465,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2014-12-01,2.43,412.017,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-01-01,2.52,382.716,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-02-01,2.29,455.814,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-03-01,2.41,432.9,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-04-01,2.17,487.923,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-05-01,2.21,427.23,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-06-01,2.06,487.179,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-07-01,2.12,459.716,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-08-01,2.11,456.731,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-09-01,2.13,476.636,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-10-01,2.3,475.771,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-11-01,2.37,387.234,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2015-12-01,2.45,351.02,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-01-01,2.52,392.857,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-02-01,2.41,415.638,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-03-01,2.46,455.645,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-04-01,2.29,462.882,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-05-01,2.2,470.32,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-06-01,2.09,502.326,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-07-01,2.16,487.069,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-08-01,2.21,435.897,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-09-01,2.17,417.391,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-10-01,2.32,473.029,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-11-01,2.45,468.254,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2016-12-01,2.5,409.449,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-01-01,2.59,443.223,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-02-01,2.38,386.179,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-03-01,2.52,384.314,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-04-01,2.28,449.339,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-05-01,2.26,457.778,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-06-01,2.16,399.103,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-07-01,2.22,438.298,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-08-01,2.2,429.825,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-09-01,2.2,411.017,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-10-01,2.36,372.881,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-11-01,2.52,417.671,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2017-12-01,2.63,396.226,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-01-01,2.68,317.343,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-02-01,2.4,378.151,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-03-01,2.64,413.127,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-04-01,2.4,392.562,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-05-01,2.32,430.38,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-06-01,2.2,458.874,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-07-01,2.27,455.696,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-08-01,2.29,407.725,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-09-01,2.26,384.615,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-10-01,2.47,361.345,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-11-01,2.55,311.284,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2018-12-01,2.81,275.093,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-01-01,2.73,368.627,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-02-01,2.43,271.605,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-03-01,2.56,306.773,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-04-01,2.48,345.679,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-05-01,2.39,392.405,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-06-01,2.25,376.623,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-07-01,2.32,387.097,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-08-01,2.36,321.429,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-09-01,2.34,333.333,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-10-01,2.58,311.284,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-11-01,2.72,343.173,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2019-12-01,2.76,289.377,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-01-01,2.81,278.388,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-02-01,2.71,228.571,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-03-01,2.73,272.388,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-04-01,2.23,377.99,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-05-01,2.26,340.517,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-06-01,2.25,357.759,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-07-01,2.39,351.02,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-08-01,2.38,374.486,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-09-01,2.4,356.557,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-10-01,2.62,291.188,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-11-01,2.66,302.239,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2020-12-01,2.88,280.822,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-01-01,2.85,348.592,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-02-01,2.58,232.558,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-03-01,2.72,325.581,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-04-01,2.5,391.304,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-05-01,2.55,382.222,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-06-01,2.37,406.393,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-07-01,2.49,468.599,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-08-01,2.48,422.414,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-09-01,2.49,442.06,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-10-01,2.67,348.837,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-11-01,2.79,369.565,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2021-12-01,2.91,331.126,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-01-01,2.83,372.822,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-02-01,2.7,250.0,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-03-01,2.84,364.964,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-04-01,2.6,353.414,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-05-01,2.6,347.826,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-06-01,2.47,367.769,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-07-01,2.54,428.0,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-08-01,2.56,430.233,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-09-01,2.5,407.258,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-10-01,2.78,269.784,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-11-01,2.88,265.306,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2022-12-01,3.03,345.638,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2023-01-01,3.03,283.217,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2023-02-01,2.68,285.156,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Ireland,IRL,2023-03-01,2.97,298.561,Europe,Europe,1.0,0.0,0.0,1.0,66.0,26.0,30.0,18.0,2022,2030,2035
Italy,ITA,2016-01-01,25.92,380.519,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-02-01,24.97,351.843,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-03-01,25.54,340.576,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-04-01,23.33,312.846,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-05-01,24.28,305.766,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-06-01,24.7,290.129,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-07-01,28.44,326.805,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-08-01,23.8,321.775,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-09-01,25.71,367.821,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-10-01,24.28,374.886,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-11-01,25.22,375.75,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2016-12-01,25.7,390.234,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-01-01,27.28,391.003,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-02-01,24.46,378.759,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-03-01,25.8,330.327,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-04-01,23.35,329.714,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-05-01,25.17,315.885,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-06-01,26.81,330.275,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-07-01,28.98,352.43,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-08-01,25.98,358.766,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-09-01,25.12,364.69,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-10-01,25.52,402.005,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-11-01,25.8,419.299,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2017-12-01,26.21,399.213,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-01-01,26.65,388.134,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-02-01,25.5,392.603,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-03-01,27.22,363.035,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-04-01,23.69,307.346,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-05-01,25.36,299.048,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-06-01,26.23,296.943,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-07-01,29.68,341.762,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-08-01,25.96,355.546,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-09-01,26.25,380.276,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-10-01,26.09,386.456,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-11-01,25.42,368.192,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2018-12-01,25.05,371.801,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-01-01,27.28,385.936,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-02-01,25.01,357.413,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-03-01,25.93,348.238,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-04-01,23.56,344.434,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-05-01,24.68,305.156,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-06-01,27.0,304.806,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-07-01,30.47,333.333,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-08-01,25.84,337.569,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-09-01,25.63,361.609,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-10-01,25.31,378.178,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-11-01,24.79,335.49,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2019-12-01,24.65,329.412,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2020-01-01,26.53,363.636,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2020-02-01,24.83,337.987,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2020-03-01,22.88,326.121,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
Italy,ITA,2020-04-01,19.12,296.884,Europe,Europe,1.0,1.0,1.0,1.0,16.0,6.0,10.0,3.0,2022,2030,2035
